name,type,star_rating,review_sum,address,월opening_hours,월last_order_time,화opening_hours,화last_order_time,수opening_hours,수last_order_time,목opening_hours,목last_order_time,금opening_hours,금last_order_time,토opening_hours,토last_order_time,일opening_hours,일last_order_time,contact
합정유리,요리주점,0.0,343,서울 마포구 양화로6길 99-11 2층,17:00-25:00,00:00,휴무,정보 없음,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,14:00-25:00,00:00,14:00-25:00,00:00,0507-1352-2195
서플라이디팟,"맥주,호프",4.86,880,서울 마포구 잔다리로 4 2층,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,0507-1371-9775
슬슬,술집,0.0,367,서울 마포구 연희로1길 23,17:00-23:00,정보 없음,17:00-23:00,정보 없음,17:00-23:00,정보 없음,17:00-23:00,정보 없음,17:00-23:00,정보 없음,16:00-23:00,정보 없음,16:00-23:00,정보 없음,010-3907-0093
별그리는바다,이자카야,0.0,338,서울 마포구 어울마당로5길 17 1층,16:00-29:00,정보 없음,16:00-29:00,정보 없음,16:00-29:00,정보 없음,16:00-29:00,정보 없음,16:00-29:00,정보 없음,16:00-29:00,정보 없음,16:00-29:00,정보 없음,0507-1361-4011
사람사는이야기442,요리주점,4.45,616,서울 마포구 어울마당로5길 52 사사이,16:30-29:00,04:00,16:30-29:00,04:00,16:30-29:00,04:00,16:30-29:00,04:00,16:30-29:00,04:00,15:30-29:00,04:00,15:30-29:00,04:00,0507-1337-0442
지하102호 2호점,이자카야,4.96,481,서울 마포구 독막로3길 39 1층,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-28:00,정보 없음,15:00-28:00,정보 없음,15:00-26:00,정보 없음,0507-1388-8648
모양,요리주점,0.0,444,서울 마포구 독막로3길 24-9 1층,17:00-24:00,23:30,17:00-24:00,23:30,17:00-24:00,23:30,17:00-24:00,23:30,17:00-25:00,00:30,17:00-25:00,00:30,17:00-24:00,23:30,0507-1383-1032
세부인보드카,요리주점,4.22,446,서울 마포구 양화로6길 65 2층,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,15:00-27:00,정보 없음,15:00-27:00,정보 없음,0507-1363-3634
아톰술집,이자카야,0.0,181,서울 마포구 와우산로18길 6 2층 아톰술집,17:00-29:00,04:15,17:00-29:00,04:15,17:00-29:00,04:15,17:00-29:00,04:15,17:00-29:00,04:15,17:00-29:00,04:15,17:00-29:00,04:15,0507-1466-1718
무채색 숲,요리주점,0.0,226,서울 마포구 동교로32길 10 지하1층 1호,18:00-27:00,02:00,18:00-27:00,02:00,18:00-27:00,02:00,18:00-27:00,02:00,18:00-27:00,02:00,18:00-29:00,04:00,18:00-27:00,02:00,0507-1377-4046
하나킨,이자카야,0.0,541,서울 마포구 동교로32길 8 1층,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-25:00,정보 없음,0507-1322-4213
포킹94,"맥주,호프",0.0,181,서울 마포구 어울마당로 53 2층,16:00-26:00,01:30,휴무,정보 없음,16:00-26:00,01:30,16:00-26:00,01:30,16:00-27:00,02:30,14:00-27:00,02:30,16:00-26:00,01:30,0507-1312-7146
밤말,술집,0.0,293,서울 마포구 동교로 220-5 1.5층,휴무,정보 없음,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,14:00-24:00,정보 없음,0507-1313-5446
이자카야무세이,이자카야,4.37,568,서울 마포구 어울마당로 127-1,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-28:00,정보 없음,16:00-28:00,정보 없음,17:00-28:00,정보 없음,02-333-8174
7번방 룸포차,포장마차,0.0,344,서울 마포구 어울마당로 62,15:00-34:00,정보 없음,15:00-34:00,정보 없음,15:00-34:00,정보 없음,15:00-34:00,정보 없음,15:00-34:00,정보 없음,15:00-34:00,정보 없음,15:00-34:00,정보 없음,0507-1496-3554
화담,요리주점,5,334,서울 마포구 와우산로29바길 11-3 1층 화담,16:30-25:00,00:00,16:30-25:00,00:00,16:30-25:00,00:00,16:30-25:00,00:00,16:30-27:00,02:00,16:30-27:00,02:00,16:30-25:00,00:00,0507-1325-2822
BLACK&JACK,"맥주,호프",4.71,330,서울 마포구 와우산로29라길 11 1.5층,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-27:00,정보 없음,13:00-28:00,정보 없음,16:00-26:00,정보 없음,0507-1388-5010
꿀벌,이자카야,4.81,567,서울 마포구 어울마당로 43 2층,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-29:00,정보 없음,12:00-29:00,정보 없음,12:00-22:30,정보 없음,0507-1386-8849
지하102호 5호점,이자카야,0.0,129,"서울 마포구 독막로3길 13 1층, 2층, 3층",14:00-30:00,05:30,14:00-30:00,05:30,14:00-30:00,05:30,14:00-30:00,05:30,14:00-30:00,05:30,14:00-30:00,05:30,14:00-30:00,05:30,0507-1357-1025
하루,이자카야,0.0,302,서울 마포구 와우산로32길 31-8 1층,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-25:00,00:00,0507-1344-6512
노리터,요리주점,4.66,266,서울 마포구 독막로7길 23 4층,휴무,정보 없음,휴무,정보 없음,휴무,정보 없음,휴무,정보 없음,휴무,정보 없음,휴무,정보 없음,17:00-24:00,정보 없음,정보 없음
펍차 아지트,요리주점,4.89,304,서울 마포구 동교로 177,18:00-26:00,정보 없음,휴무,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-28:00,정보 없음,18:00-28:00,정보 없음,18:00-26:00,정보 없음,010-6559-2889
계담다,요리주점,4.42,정보 없음,"서울 마포구 동교로38길 33-20 지1층, 1층",12:00-25:00,00:00,12:00-25:00,00:00,12:00-25:00,00:00,12:00-25:00,00:00,12:00-26:00,01:00,12:00-26:00,01:00,12:00-25:00,00:00,0507-1321-1881
오맥,"맥주,호프",0.0,347,서울 마포구 와우산로21길 34 2층,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,0507-1388-7759
불나방,술집,4.71,322,서울 마포구 와우산로29길 4-26,휴무,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-25:00,정보 없음,0507-1476-2149
이목,요리주점,4.9,398,서울 마포구 독막로3길 17 2층,11:30-24:00,14:30 - 17:00 브레이크타임,11:30-24:00,14:30 - 17:00 브레이크타임,11:30-24:00,14:30 - 17:00 브레이크타임,11:30-24:00,14:30 - 17:00 브레이크타임,11:30-25:00,00:00,17:00-25:00,00:00,휴무,14:30 - 17:00 브레이크타임,02-6404-0101
철판집,요리주점,0.0,506,서울 마포구 독막로3길 24-11 1층 철판집,17:00-25:30,00:30,17:00-25:30,00:30,17:00-25:30,00:30,17:00-25:30,00:30,17:00-26:30,01:30,17:00-26:30,01:30,17:00-25:30,00:30,0507-1483-9233
뚜이연남,요리주점,0.0,680,서울 마포구 동교로34길 11,17:00-24:00,23:00,휴무,정보 없음,17:00-24:00,23:00,17:00-24:00,23:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-24:00,23:00,0507-1376-0679
바코포차,요리주점,4.4,642,서울 마포구 독막로3길 35 1층,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,0507-1368-1337
초월집,요리주점,0.0,168,서울 마포구 독막로7길 45 2층 초월집,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-26:00,정보 없음,16:00-26:00,정보 없음,휴무,정보 없음,02-336-3328
만선호프 홍대점,"맥주,호프",0.0,109,서울 마포구 와우산로17길 15 1층,17:00-29:00,04:00,17:00-29:00,04:00,17:00-29:00,04:00,17:00-29:00,04:00,17:00-31:00,06:00,17:00-31:00,06:00,17:00-29:00,04:00,0507-1360-1803
합정공감,이자카야,0.0,정보 없음,서울 마포구 양화로6길 49 2F,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,0507-1423-4733
아니키,요리주점,0.0,316,서울 마포구 어울마당로5길 47 1층,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-27:00,02:00,17:00-27:00,02:00,17:00-26:00,01:00,0507-1355-4684
호요 홍대점,이자카야,0.0,204,서울 마포구 와우산로21길 20-11 1층,휴무,정보 없음,16:30-25:00,23:50,16:30-25:00,23:50,16:30-25:00,23:50,16:30-25:00,23:50,13:00-25:00,23:50,13:00-23:50,정보 없음,0507-1471-0827
그늘,요리주점,0.0,86,서울 마포구 독막로3길 33-3 지1층 그늘,16:00-27:00,01:30,16:00-27:00,01:30,16:00-27:00,01:30,16:00-27:00,01:30,16:00-27:00,01:30,16:00-27:00,01:30,16:00-27:00,01:30,0507-1341-8480
난바다,요리주점,0.0,316,서울 마포구 와우산로17길 14 2층,휴무,정보 없음,휴무,정보 없음,17:00-23:00,22:30,17:00-23:00,22:30,17:00-23:00,22:30,13:00-21:30,21:00,13:00-21:30,정보 없음,0507-1309-7061
이자카야 연정,이자카야,4.82,581,서울 마포구 양화로23길 24 2층 일부,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,0507-1370-9339
두꺼비숙성횟집 홍대본점,이자카야,4.48,620,서울 마포구 어울마당로 146-1,17:30-26:30,01:30,17:30-26:30,01:30,17:30-26:30,01:30,17:30-26:30,01:30,17:30-27:30,02:30,17:30-27:30,02:30,17:30-26:30,01:30,02-336-5215
무니,이자카야,4.49,206,서울 마포구 양화로8길 32-15 1층,17:30-24:00,23:15,17:30-24:00,23:15,17:30-24:00,23:15,17:30-24:00,23:15,17:30-25:00,00:15,17:30-25:00,00:15,17:30-24:00,23:15,070-4100-1510
오제키,이자카야,0.0,308,서울 마포구 와우산로29바길 12 2층,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,010-4541-6804
지하102호 4호점,이자카야,0.0,185,서울 마포구 독막로3길 29 지하1층,15:00-26:00,01:00,15:00-26:00,01:00,15:00-26:00,01:00,15:00-26:00,01:00,15:00-28:00,03:00,15:00-28:00,03:00,15:00-26:00,01:00,0507-1300-8648
슈가레이,"맥주,호프",0.0,303,"서울 마포구 와우산로 75 1층 , 지하1층",휴무,정보 없음,휴무,정보 없음,휴무,정보 없음,휴무,정보 없음,19:00-30:00,정보 없음,19:00-30:00,정보 없음,휴무,정보 없음,010-8279-1763
88양자카야,이자카야,4.25,191,서울 마포구 독막로3길 28 지층 88양자카야,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,0507-1336-2374
한잔하다,요리주점,0.0,104,서울 마포구 동교로34길 9 2층,17:00-24:00,23:00,17:00-24:00,23:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,16:00-25:00,00:00,16:00-24:00,23:00,0507-1392-8655
요리하는도깨비오니,이자카야,0.0,335,"서울 마포구 어울마당로 75 2층, 3층",16:00-29:00,04:00,16:00-29:00,04:00,16:00-29:00,04:00,16:00-29:00,04:00,16:00-30:50,05:50,16:00-30:50,05:50,16:00-29:00,04:00,070-4384-1114
황포25,요리주점,4.41,248,서울 마포구 와우산로17길 24-3 좌측동 1층,19:00-34:30,정보 없음,19:00-34:30,정보 없음,19:00-34:30,정보 없음,19:00-34:30,정보 없음,19:00-34:30,정보 없음,19:00-34:30,정보 없음,19:00-34:30,정보 없음,010-4463-4787
건어물녀,"맥주,호프",4.23,769,서울 마포구 양화로21길 33,14:00-28:00,정보 없음,14:00-28:00,정보 없음,14:00-28:00,정보 없음,14:00-28:00,정보 없음,14:00-29:00,정보 없음,14:00-29:00,정보 없음,14:00-28:00,정보 없음,0507-1406-3671
시실리,요리주점,0.0,330,서울 마포구 성미산로 198,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-27:00,정보 없음,0507-1309-8117
너가술집사장 / 너가술사,술집,0.0,145,서울 마포구 와우산로19길 19 . 2층,18:00-29:00,정보 없음,18:00-27:00,정보 없음,18:00-29:00,정보 없음,18:00-29:00,정보 없음,17:00-30:00,정보 없음,17:00-30:00,정보 없음,18:00-29:00,정보 없음,0507-1318-9046
세븐펍,"맥주,호프",0.0,133,서울 마포구 동교로 209-4 지하 1층,휴무,정보 없음,18:00-26:00,01:30,18:00-26:00,01:30,18:00-26:00,01:30,18:00-28:00,03:30,18:00-28:00,03:30,18:00-26:00,정보 없음,0507-1385-6177
파리아저씨,요리주점,4.55,358,서울 마포구 홍익로5안길 42 세븐일레븐 옆,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,0507-1373-3311
빼레,요리주점,0.0,176,서울 마포구 독막로5길 23,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,휴무,정보 없음,02-3144-1015
추자로557,이자카야,4.22,264,서울 마포구 양화로8길 14,17:30-24:00,정보 없음,17:30-24:00,정보 없음,17:30-24:00,정보 없음,17:30-24:00,정보 없음,17:30-24:00,정보 없음,17:30-24:00,정보 없음,휴무,정보 없음,0507-1355-5575
전주상회,요리주점,4.46,754,서울 마포구 성미산로 195 106호,17:00-27:00,02:00,17:00-27:00,02:00,17:00-27:00,02:00,17:00-27:00,02:00,17:00-27:00,02:00,17:00-27:00,02:00,17:00-27:00,02:00,0507-1397-9777
홍옥 상수점,"맥주,호프",4.91,190,서울 마포구 와우산로14길 4 2층,19:00-26:00,01:30,19:00-26:00,01:30,19:00-26:00,01:30,19:00-26:00,01:30,19:00-27:00,02:30,19:00-27:00,02:30,19:00-26:00,01:30,0507-1307-7571
0.5,요리주점,0.0,217,서울 마포구 독막로9길 33 반지하 0.5,휴무,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,0507-1409-0716
앵춘,요리주점,4.5,608,서울 마포구 독막로 81,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,0507-1311-3281
딤,술집,0.0,578,서울 마포구 와우산로29길 48-5 2층,19:30-24:00,23:30,휴무,정보 없음,19:30-24:00,23:30,19:30-24:00,23:30,19:30-24:00,23:30,17:00-26:00,01:30,17:00-23:00,23:30,010-4895-3005
지하102호 3호점,이자카야,0.0,318,서울 마포구 양화로6길 57-22 지층 101호,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,14:00-29:00,정보 없음,14:00-29:00,정보 없음,14:00-29:00,정보 없음,0507-1369-4568
수염,"맥주,호프",4.58,394,서울 마포구 와우산로29마길 21 1층,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-26:00,정보 없음,02-333-0979
엄마바,요리주점,0.0,157,서울 마포구 홍익로 3-3 2층 엄마바,휴무,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,0507-1472-0126
동백상회,요리주점,0.0,426,서울 마포구 동교로30길 3 지1층 동백상회,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-28:00,정보 없음,16:00-28:00,정보 없음,16:00-26:00,정보 없음,0507-1367-3298
88노가리 연남하우스,"맥주,호프",0.0,125,"서울 마포구 동교로36길 18 지하 1층, 1층, 2층",18:00-26:00,01:00,18:00-26:00,01:00,18:00-26:00,01:00,18:00-26:00,01:00,17:00-27:00,02:00,17:00-27:00,02:00,17:00-27:00,01:00,0507-1371-5912
넨네,이자카야,0.0,82,서울 마포구 잔다리로3안길 27 B03호,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,0507-1347-9339
돌포차 Dorrr,요리주점,0.0,126,서울 마포구 독막로3길 18 202호,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-28:00,정보 없음,18:00-28:00,정보 없음,18:00-27:00,정보 없음,0507-1360-0536
새벽,요리주점,0.0,865,"서울 마포구 어울마당로 123 ,1층 새벽",16:30-28:00,02:30,16:30-28:00,02:30,16:30-28:00,02:30,16:30-28:00,02:30,16:30-28:00,02:30,16:30-28:00,02:30,16:30-28:00,02:30,02-337-7092
아크틱,요리주점,4.66,228,서울 마포구 독막로15길 3-14 2층,휴무,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-24:00,정보 없음,0507-1322-2161
원나잇,요리주점,4.44,631,서울 마포구 홍익로3길 44 러쉬 홍대점 건물(호곡빌딩) 5층,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-27:00,정보 없음,17:30-27:00,정보 없음,17:30-26:00,정보 없음,0507-1426-0912
주미담 홍대점,이자카야,0.0,97,서울 마포구 와우산로17길 10 1층 주미담 홍대점,17:30-27:00,정보 없음,17:30-27:00,정보 없음,17:30-27:00,정보 없음,17:30-27:00,정보 없음,17:30-27:00,정보 없음,17:30-27:00,정보 없음,17:30-27:00,정보 없음,정보 없음
홍맛술,요리주점,0.0,255,서울 마포구 잔다리로 11 1층,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,0507-1341-9047
혼술아틀란티스,"맥주,호프",4.78,209,서울 마포구 와우산로29길 4-36 지층 우측 혼술아틀란티스,17:30-24:30,정보 없음,18:00-24:00,정보 없음,17:30-24:30,정보 없음,17:30-24:30,정보 없음,17:30-24:30,정보 없음,17:30-25:00,정보 없음,17:30-24:00,정보 없음,0507-1307-5241
떡볶이상회,요리주점,0.0,1024,서울 마포구 어울마당로 143-3 1층,12:00-23:00,15:00 - 17:00 브레이크타임,12:00-23:00,15:00 - 17:00 브레이크타임,12:00-23:00,15:00 - 17:00 브레이크타임,12:00-23:00,15:00 - 17:00 브레이크타임,12:00-23:00,15:00 - 17:00 브레이크타임,12:00-23:00,15:00 - 17:00 브레이크타임,12:00-23:00,15:00 - 17:00 브레이크타임,0507-1344-7658
플래시백,바(BAR),0.0,282,서울 마포구 양화로21길 37 2층,14:00-25:00,00:30,14:00-25:00,00:30,14:00-25:00,00:30,14:00-25:00,00:30,14:00-26:00,01:30,13:00-26:00,01:30,13:00-24:00,00:30,0507-1392-5885
홍대 노가리 포차 홍노포,요리주점,4.79,145,서울 마포구 어울마당로 136-18 103호,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,0507-1336-0481
극락,이자카야,0.0,118,서울 마포구 잔다리로 5 4층,17:00-26:00,01:30,휴무,정보 없음,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,휴무,01:30,0507-1493-4016
천하의문타로,이자카야,4.49,510,서울 마포구 월드컵북로4길 19 1층,18:00-25:00,00:00,18:00-25:00,00:00,18:00-25:00,00:00,18:00-25:00,00:00,18:00-25:00,00:00,18:00-25:00,00:00,18:00-25:00,00:00,02-336-3009
정이포장마차,포장마차,0.0,240,서울 마포구 홍익로5안길 24 1층 102호 정이,휴무,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,0507-1476-1286
작가 홍대본점,요리주점,0.0,857,서울 마포구 어울마당로 71,00:00-24:00,정보 없음,00:00-24:00,정보 없음,00:00-24:00,정보 없음,00:00-24:00,정보 없음,00:00-24:00,정보 없음,00:00-24:00,정보 없음,00:00-24:00,정보 없음,02-337-5224
더파이브올스,술집,4.51,281,서울 마포구 와우산로29길 26-5 반지하,18:00-25:00,23:30,18:00-25:00,23:30,18:00-25:00,23:30,18:00-25:00,23:30,17:00-26:00,00:30,17:00-26:00,00:30,17:00-25:00,23:30,02-322-3966
술취한여행자,요리주점,0.0,82,서울 마포구 어울마당로 136-6 1층,17:00-28:00,03:00,17:00-28:00,03:00,17:00-28:00,03:00,17:00-28:00,03:00,17:00-28:00,03:00,17:00-28:00,03:00,휴무,03:00,0507-1340-2480
오이시 나베,요리주점,4.62,397,서울 마포구 어울마당로 136-5 2층,휴무,정보 없음,17:00-23:50,정보 없음,17:00-23:50,정보 없음,17:00-23:50,정보 없음,17:00-23:50,정보 없음,17:00-23:50,정보 없음,17:00-23:50,정보 없음,0507-1316-1365
홍대 달동네,요리주점,4.2,582,서울 마포구 와우산로29길 60 지층,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,0507-1308-9405
올드타운 홍대점,이자카야,4.92,425,서울 마포구 독막로3길 35 2층 올드타운,17:00-24:00,22:30,17:00-24:00,22:30,17:00-24:00,22:30,17:00-24:00,22:30,17:00-24:00,22:30,16:00-24:00,22:30,16:00-24:00,22:30,0507-1434-7750
레코드피자,"맥주,호프",0.0,290,서울 마포구 와우산로32길 40 1층 레코드피자,휴무,정보 없음,17:00-25:00,00:30,17:00-25:00,00:30,17:00-25:00,00:30,17:00-25:00,00:30,17:00-25:00,00:30,17:00-25:00,정보 없음,010-5480-7007
연남 안테이쿠,이자카야,0.0,126,서울 마포구 연희로1길 59-3 1층,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-27:00,02:00,15:00-27:00,02:00,15:00-25:00,00:00,0507-1391-1480
달리,요리주점,4.49,349,서울 마포구 양화로6길 86 2층,11:30-28:00,정보 없음,11:30-28:00,정보 없음,휴무,정보 없음,11:30-28:00,정보 없음,11:30-28:00,정보 없음,11:30-28:00,정보 없음,11:30-28:00,정보 없음,0507-1381-4123
히노토리,이자카야,0.0,149,서울 마포구 양화로16길 30-5 1층,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,0507-1302-2066
호돌이 호프,"맥주,호프",0.0,119,"서울 마포구 월드컵북로2길 80 브로스빌딩 1, 2, 3, 4, 5층",17:00-27:00,02:30,17:00-27:00,02:30,17:00-27:00,02:30,17:00-27:00,02:30,17:00-27:00,02:30,17:00-27:00,02:30,17:00-27:00,02:30,0507-1389-2487
이주방,요리주점,4.57,581,서울 마포구 연희로 33 2층,17:00-24:00,정보 없음,휴무,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,0507-1373-3618
모모,이자카야,4.58,502,서울 마포구 동교로 242-6,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-26:00,정보 없음,0507-1369-9781
술82,요리주점,0.0,65,서울 마포구 독막로3길 33-3 술82,16:00-29:00,04:00,16:00-29:00,04:00,16:00-29:00,04:00,16:00-29:00,04:00,15:00-29:00,04:00,15:00-29:00,04:00,16:00-29:00,04:00,0507-1303-9765
서교포차,"맥주,호프",0.0,119,"서울 마포구 잔다리로 5 1층, 2층, 3층",17:00-29:00,04:00,17:00-29:00,04:00,17:00-29:00,04:00,17:00-29:00,04:00,17:00-29:00,04:00,17:00-29:00,04:00,17:00-29:00,04:00,0507-1377-3012
흥에취한범 홍대점,요리주점,0.0,282,"서울 마포구 와우산로 67 지하1층, 지하2층",18:00-29:00,정보 없음,18:00-29:00,정보 없음,18:00-29:00,정보 없음,18:00-29:00,정보 없음,18:00-29:00,정보 없음,18:00-29:00,정보 없음,18:00-29:00,정보 없음,0507-1336-9586
곤밥,요리주점,4.4,404,서울 마포구 토정로 105,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,휴무,정보 없음,02-336-5157
히포포차,포장마차,0.0,289,서울 마포구 독막로9길 43 2층,16:00-28:00,정보 없음,휴무,정보 없음,16:00-28:00,정보 없음,16:00-28:00,정보 없음,16:00-28:00,정보 없음,16:00-28:00,정보 없음,16:00-28:00,정보 없음,0507-1443-0022
준지의아름다운하루 연남점,이자카야,0.0,258,서울 마포구 월드컵북로2길 81 2층,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,0507-1403-0710
호쿤,이자카야,4.66,153,서울 마포구 와우산로29바길 24,휴무,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,18:00-24:00,정보 없음,02-6405-3334
쿠루미 1호점,이자카야,4.52,613,서울 마포구 동교로 242-13 2층,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-24:00,00:00,0507-1401-7315
바다포차 시실리,요리주점,4.43,217,서울 마포구 독막로9길 9 1층,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,0507-1329-8117
